,UnitID,Core_Revenues,Tuition_And_Fees,Government_Grants,Private_Gifts,Investment_Return,Sales_And_Services,Other_Revenues,Tuition_And_Fees_As_Dollar_Amount,Government_Grants_As_Dollar_Amount,Private_Gifts_As_Dollar_Amount,Investment_Return_As_Dollar_Amount,Sales_And_Services_As_Dollar_Amount,Other_Revenues_As_Dollar_Amount,Core_Expenses,Instruction_Expenses,Research_Expenses,Public_Service_Expenses,Academic_Support_Expenses,Student_Service_Expenses,Institutional_Support_Expenses,Other_Core_Expenses,Instruction_Expenses_As_Dollar_Amount,Research_Expenses_As_Dollar_Amount,Public_Service_Expenses_As_Dollar_Amount,Academic_Support_Expenses_As_Dollar_Amount,Student_Service_Expenses_As_Dollar_Amount,Institutional_Support_Expenses_As_Dollar_Amount,Other_Core_Expenses_As_Dollar_Amount,Grand total instructional_staff,Grand total men instructional_staff,Grand total women instructional_staff,American Indian or Alaska Native total instructional_staff,American Indian or Alaska Native men instructional_staff,American Indian or Alaska Native women instructional_staff,Asian total instructional_staff,Asian men instructional_staff,Asian women instructional_staff,Black or African American total instructional_staff,Black or African American men instructional_staff,Black or African American women instructional_staff,Hispanic or Latino total instructional_staff,Hispanic or Latino men instructional_staff,Hispanic or Latino women instructional_staff,Native Hawaiian or Other Pacific Islander total instructional_staff,Native Hawaiian or Other Pacific Islander men instructional_staff,Native Hawaiian or Other Pacific Islander women instructional_staff,White total instructional_staff,White men instructional_staff,White women instructional_staff,Two or more races total instructional_staff,Two or more races men instructional_staff,Two or more races women instructional_staff,Race/ethnicity unknown total instructional_staff,Race/ethnicity unknown men instructional_staff,Race/ethnicity unknown women instructional_staff,Nonresident alien total instructional_staff,Nonresident alien men instructional_staff,Nonresident alien women instructional_staff,Grand total men instructional_staff_as_percentage,Grand total women instructional_staff_as_percentage,American Indian or Alaska Native total instructional_staff_as_percentage,American Indian or Alaska Native men instructional_staff_as_percentage,American Indian or Alaska Native women instructional_staff_as_percentage,Asian total instructional_staff_as_percentage,Asian men instructional_staff_as_percentage,Asian women instructional_staff_as_percentage,Black or African American total instructional_staff_as_percentage,Black or African American men instructional_staff_as_percentage,Black or African American women instructional_staff_as_percentage,Hispanic or Latino total instructional_staff_as_percentage,Hispanic or Latino men instructional_staff_as_percentage,Hispanic or Latino women instructional_staff_as_percentage,Native Hawaiian or Other Pacific Islander total instructional_staff_as_percentage,Native Hawaiian or Other Pacific Islander men instructional_staff_as_percentage,Native Hawaiian or Other Pacific Islander women instructional_staff_as_percentage,White total instructional_staff_as_percentage,White men instructional_staff_as_percentage,White women instructional_staff_as_percentage,Two or more races total instructional_staff_as_percentage,Two or more races men instructional_staff_as_percentage,Two or more races women instructional_staff_as_percentage,Race/ethnicity unknown total instructional_staff_as_percentage,Race/ethnicity unknown men instructional_staff_as_percentage,Race/ethnicity unknown women instructional_staff_as_percentage,Nonresident alien total instructional_staff_as_percentage,Nonresident alien men instructional_staff_as_percentage,Nonresident alien women instructional_staff_as_percentage,Percent of full-time first-time undergraduates awarded any financial aid (SFA1819),Percent of full-time first-time undergraduates awarded federal  state  local or institutional grant aid (SFA1819),Percent of total enrollment that are American Indian or Alaska Native (DRVEF2013_RV),Percent of total enrollment that are Asian/Native Hawaiian/Pacific Islander (DRVEF2013_RV),Percent of total enrollment that are Asian (DRVEF2013_RV),Percent of total enrollment that are Native Hawaiian or Other Pacific Islander (DRVEF2013_RV),Percent of total enrollment that are Black or African American (DRVEF2013_RV),Percent of total enrollment that are Hispanic/Latino (DRVEF2013_RV),Percent of total enrollment that are White (DRVEF2013_RV),Percent of total enrollment that are Race/ethnicity unknown (DRVEF2013_RV),Percent of total enrollment that are Nonresident Alien (DRVEF2013_RV),Percent of total enrollment that are two or more races (DRVEF2013_RV),Percent of total enrollment that are women (DRVEF2013_RV),Grand total (EF2013B_RV  Undergraduate  Age under 25 total),Total men (EF2013B_RV  Undergraduate  Age under 25 total),Total women (EF2013B_RV  Undergraduate  Age under 25 total),Grand total (EF2013B_RV  Undergraduate  Age 25 and over total),Total men (EF2013B_RV  Undergraduate  Age 25 and over total),Total women (EF2013B_RV  Undergraduate  Age 25 and over total),Incoming_Class_Grand_Total,Grand total (EF2013B_RV  Undergraduate  Age under 25 total)_as_percentage,Total men (EF2013B_RV  Undergraduate  Age under 25 total)_as_percentage,Total women (EF2013B_RV  Undergraduate  Age under 25 total)_as_percentage,Grand total (EF2013B_RV  Undergraduate  Age 25 and over total)_as_percentage,Total men (EF2013B_RV  Undergraduate  Age 25 and over total)_as_percentage,Total women (EF2013B_RV  Undergraduate  Age 25 and over total)_as_percentage,Total price for out-of-state students living on campus 2012-13 (DRVIC2012_RV),Student-to-faculty ratio (EF2019D),SAT Critical Reading 75th percentile score (IC2012_RV),SAT Math 75th percentile score (IC2012_RV),ACT Composite 75th percentile score (IC2012_RV),Carnegie Classification 2018: Basic (HD2018),Carnegie Classification 2018: Enrollment Profile (HD2018),Carnegie Classification 2018: Size and Setting (HD2018),Historically Black College or University (HD2018),Institution size category (HD2018),Parent/child indicator - Finance (FLAGS2019),Sector of institution (HD2018),State abbreviation (HD2018),Graduation rate  total cohort (DRVGR2019),Graduation rate  men (DRVGR2019),Graduation rate  women (DRVGR2019),Graduation rate  American Indian or Alaska Native (DRVGR2019),Graduation rate  Asian/Native Hawaiian/Other Pacific Islander (DRVGR2019),Graduation rate  Asian (DRVGR2019),Graduation rate  Native Hawaiian or Other Pacific Islander (DRVGR2019),Graduation rate  Black  non-Hispanic (DRVGR2019),Graduation rate  Hispanic (DRVGR2019),Graduation rate  White  non-Hispanic (DRVGR2019),Graduation rate  two or more races (DRVGR2019),Graduation rate  Race/ethnicity unknown (DRVGR2019),Graduation rate  Nonresident alien (DRVGR2019),Transfer-out rate  total cohort (DRVGR2019)
124,130934,125193806.0,25.0,24.0,0.0,0.0,0.0,21.0,31298451.5,30046513.439999998,0.0,0.0,0.0,26290699.259999998,125797783.0,40.0,13.0,3.0,6.0,15.0,16.0,7.0,50319113.2,16353711.790000001,3773933.4899999998,7547866.9799999995,18869667.45,20127645.28,8805844.81,220.0,114.0,106.0,2.0,2.0,0.0,45.0,28.0,17.0,85.0,40.0,45.0,7.0,5.0,2.0,0.0,0.0,0.0,79.0,39.0,40.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.82,48.18,0.91,0.91,0.0,20.45,12.73,7.73,38.64,18.18,20.45,3.18,2.27,0.91,0.0,0.0,0.0,35.91,17.73,18.18,0.91,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,98.0,94.0,0.0,1.0,1.0,0.0,69.0,5.0,12.0,2.0,6.0,4.0,63.0,3623.0,1348.0,2275.0,269.0,115.0,154.0,3892.0,0.93,0.35,0.58,0.07,0.03,0.04,29937.0,16.0,470.0,470.0,20.0,"Doctoral Universities: High Research Activity
",Very high undergraduate,"Four-year, medium, highly residential",Yes,"1,000 - 4,999",Not applicable,"Public, 4-year or above",Delaware,42.0,35.0,45.0,25.0,83.0,100.0,50.0,45.0,37.0,30.0,27.0,0.0,30.0,
125,130907,168848062.0,31.0,24.0,0.0,0.0,0.0,0.0,52342899.22,40523534.879999995,0.0,0.0,0.0,0.0,142278477.0,58.0,0.0,3.0,13.0,8.0,13.0,4.0,82521516.66,0.0,4268354.31,18496202.01,11382278.16,18496202.01,5691139.08,388.0,134.0,254.0,3.0,0.0,3.0,9.0,4.0,5.0,31.0,8.0,23.0,12.0,5.0,7.0,0.0,0.0,0.0,330.0,115.0,215.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.54,65.46,0.77,0.0,0.77,2.32,1.03,1.29,7.99,2.06,5.93,3.09,1.29,1.8,0.0,0.0,0.0,85.05,29.64,55.41,0.77,0.52,0.26,0.0,0.0,0.0,0.0,0.0,0.0,88.0,85.0,0.0,3.0,3.0,0.0,28.0,6.0,58.0,2.0,1.0,2.0,63.0,1791.0,731.0,1060.0,1235.0,396.0,839.0,3026.0,0.59,0.24,0.35,0.41,0.13,0.28,,12.0,,,,Baccalaureate/Associate's Colleges: Associate's Dominant,Exclusively undergraduate four-year,"Four-year, medium, primarily nonresidential",No,"10,000 - 19,999",Not applicable,"Public, 4-year or above",Delaware,16.0,18.0,14.0,0.0,17.0,18.0,0.0,10.0,15.0,19.0,10.0,17.0,31.0,9.0
126,175616,71817901.0,25.0,14.0,6.0,0.0,0.0,27.0,17954475.25,10054506.14,4309074.06,0.0,0.0,19390833.27,67961979.0,31.0,0.0,4.0,10.0,10.0,11.0,35.0,21068213.49,0.0,2718479.16,6796197.9,6796197.9,7475817.69,23786692.65,155.0,64.0,91.0,0.0,0.0,0.0,3.0,1.0,2.0,26.0,5.0,21.0,5.0,1.0,4.0,0.0,0.0,0.0,111.0,49.0,62.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,7.0,2.0,41.29,58.71,0.0,0.0,0.0,1.94,0.65,1.29,16.77,3.23,13.55,3.23,0.65,2.58,0.0,0.0,0.0,71.61,31.61,40.0,0.0,0.0,0.0,0.65,0.65,0.0,5.81,4.52,1.29,94.0,88.0,0.0,1.0,1.0,0.0,32.0,4.0,58.0,1.0,2.0,0.0,65.0,2119.0,873.0,1246.0,519.0,177.0,342.0,2638.0,0.8,0.33,0.47,0.2,0.07,0.13,26845.0,13.0,540.0,500.0,22.0,Master's Colleges & Universities: Larger Programs,High undergraduate,"Four-year, small, primarily residential",No,"1,000 - 4,999",Not applicable,"Public, 4-year or above",Mississippi,39.0,32.0,43.0,,100.0,100.0,100.0,29.0,30.0,46.0,50.0,,38.0,
127,200059,24673336.0,27.0,10.0,3.0,1.0,0.0,14.0,6661800.720000001,2467333.6,740200.08,246733.36000000002,0.0,3454267.0400000005,24990670.0,49.0,0.0,1.0,10.0,20.0,15.0,5.0,12245428.299999999,0.0,249906.7,2499067.0,4998134.0,3748600.5,1249533.5,70.0,33.0,37.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,63.0,29.0,34.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,47.14,52.86,0.0,0.0,0.0,4.29,2.86,1.43,0.0,0.0,0.0,2.86,0.0,2.86,0.0,0.0,0.0,90.0,41.43,48.57,1.43,1.43,0.0,1.43,1.43,0.0,0.0,0.0,0.0,93.0,81.0,1.0,1.0,1.0,0.0,4.0,5.0,76.0,4.0,7.0,2.0,61.0,1076.0,465.0,611.0,353.0,106.0,247.0,1429.0,0.75,0.33,0.43,0.25,0.07,0.17,17827.0,12.0,525.0,510.0,22.0,Baccalaureate Colleges: Diverse Fields,Exclusively undergraduate four-year,"Four-year, small, primarily nonresidential",No,"1,000 - 4,999",Not applicable,"Public, 4-year or above",North Dakota,41.0,33.0,50.0,,0.0,0.0,,40.0,46.0,43.0,11.0,50.0,44.0,32.0
128,105297,36996035.0,1.0,35.0,0.0,1.0,0.0,50.0,369960.35000000003,12948612.25,0.0,369960.35000000003,0.0,18498017.5,34098005.0,27.0,5.0,0.0,7.0,5.0,26.0,30.0,9206461.350000001,1704900.25,0.0,2386860.35,1704900.25,8865481.3,10229401.5,64.0,42.0,22.0,36.0,25.0,11.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.62,34.38,56.25,39.06,17.19,9.38,7.81,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.38,18.75,15.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,811.0,280.0,531.0,655.0,187.0,468.0,1466.0,0.55,0.19,0.36,0.45,0.13,0.32,11779.0,13.0,,,,Tribal Colleges,Exclusively undergraduate four-year,"Four-year, small, primarily nonresidential",No,"1,000 - 4,999",Not applicable,"Public, 4-year or above",Arizona,12.0,9.0,14.0,12.0,0.0,0.0,,0.0,,0.0,,,,17.0
129,230171,119770361.0,38.0,15.0,5.0,1.0,0.0,6.0,45512737.18,17965554.15,5988518.050000001,1197703.61,0.0,7186221.66,110174059.0,26.0,0.0,7.0,11.0,13.0,13.0,30.0,28645255.34,0.0,7712184.130000001,12119146.49,14322627.67,14322627.67,33052217.7,229.0,128.0,101.0,3.0,2.0,1.0,12.0,6.0,6.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,1.0,0.0,201.0,112.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,55.9,44.1,1.31,0.87,0.44,5.24,2.62,2.62,0.0,0.0,0.0,2.18,1.31,0.87,0.44,0.44,0.0,87.77,48.91,38.86,0.0,0.0,0.0,0.0,0.0,0.0,3.06,1.75,1.31,92.0,84.0,1.0,2.0,1.0,1.0,2.0,8.0,80.0,2.0,2.0,2.0,53.0,5872.0,2741.0,3131.0,2478.0,1219.0,1259.0,8350.0,0.7,0.33,0.37,0.3,0.15,0.15,27173.0,25.0,,,,Baccalaureate/Associate's Colleges: Mixed Baccalaureate/Associate's,Exclusively undergraduate four-year,"Four-year, medium, primarily nonresidential",No,"5,000 - 9,999",Not applicable,"Public, 4-year or above",Utah,36.0,26.0,44.0,35.0,22.0,36.0,5.0,28.0,34.0,39.0,21.0,25.0,31.0,28.0
130,198464,656025351.0,30.0,14.0,5.0,1.0,0.0,3.0,196807605.29999998,91843549.14000002,32801267.55,6560253.51,0.0,19680760.529999997,574491855.0,53.0,7.0,6.0,8.0,4.0,13.0,9.0,304480683.15000004,40214429.85,34469511.3,45959348.4,22979674.2,74683941.15,51704266.949999996,1436.0,727.0,709.0,7.0,5.0,2.0,124.0,73.0,51.0,79.0,31.0,48.0,50.0,26.0,24.0,0.0,0.0,0.0,994.0,494.0,500.0,17.0,8.0,9.0,162.0,90.0,72.0,3.0,0.0,3.0,50.63,49.37,0.49,0.35,0.14,8.64,5.08,3.55,5.5,2.16,3.34,3.48,1.81,1.67,0.0,0.0,0.0,69.22,34.4,34.82,1.18,0.56,0.63,11.28,6.27,5.01,0.21,0.0,0.21,79.0,53.0,1.0,3.0,3.0,0.0,15.0,5.0,71.0,2.0,1.0,3.0,60.0,18205.0,7459.0,10746.0,3302.0,1342.0,1960.0,21507.0,0.85,0.35,0.5,0.15,0.06,0.09,33800.0,18.0,560.0,570.0,24.0,"Doctoral Universities: High Research Activity
",High undergraduate,"Four-year, large, primarily residential",No,"20,000 and above",Not applicable,"Public, 4-year or above",North Carolina,66.0,61.0,70.0,61.0,64.0,64.0,80.0,64.0,67.0,67.0,59.0,72.0,83.0,23.0
131,207041,55415688.0,35.0,34.0,0.0,1.0,0.0,6.0,19395490.799999997,18841333.92,0.0,554156.88,0.0,3324941.28,51143249.0,48.0,0.0,12.0,5.0,6.0,7.0,22.0,24548759.52,0.0,6137189.88,2557162.45,3068594.94,3580027.43,11251514.78,132.0,61.0,71.0,3.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,86.0,38.0,48.0,0.0,0.0,0.0,33.0,16.0,17.0,0.0,0.0,0.0,46.21,53.79,2.27,0.76,1.52,3.03,2.27,0.76,2.27,1.52,0.76,2.27,0.76,1.52,0.0,0.0,0.0,65.15,28.79,36.36,0.0,0.0,0.0,25.0,12.12,12.88,0.0,0.0,0.0,88.0,78.0,16.0,1.0,0.0,0.0,4.0,4.0,60.0,2.0,5.0,8.0,62.0,2762.0,1132.0,1630.0,993.0,355.0,638.0,3755.0,0.74,0.3,0.43,0.26,0.09,0.17,22131.0,18.0,480.0,560.0,23.0,Master's Colleges & Universities: Larger Programs,High undergraduate,"Four-year, medium, primarily residential",No,"1,000 - 4,999",Not applicable,"Public, 4-year or above",Oklahoma,37.0,27.0,45.0,29.0,50.0,33.0,100.0,11.0,32.0,45.0,31.0,33.0,9.0,23.0
132,139621,24924601.0,16.0,35.0,3.0,0.0,0.0,5.0,3987936.16,8723610.35,747738.03,0.0,0.0,1246230.05,24273223.0,41.0,0.0,0.0,11.0,9.0,16.0,23.0,9952021.43,0.0,0.0,2670054.53,2184590.07,3883715.68,5582841.29,77.0,43.0,34.0,0.0,0.0,0.0,3.0,0.0,3.0,8.0,4.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,61.0,36.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,55.84,44.16,0.0,0.0,0.0,3.9,0.0,3.9,10.39,5.19,5.19,3.9,1.3,2.6,0.0,0.0,0.0,79.22,46.75,32.47,1.3,1.3,0.0,0.0,0.0,0.0,1.3,1.3,0.0,91.0,84.0,0.0,1.0,1.0,0.0,42.0,4.0,50.0,1.0,0.0,2.0,57.0,2537.0,1146.0,1391.0,320.0,79.0,241.0,2857.0,0.89,0.4,0.49,0.11,0.03,0.08,21621.0,27.0,,,,Baccalaureate/Associate's Colleges: Associate's Dominant,Exclusively undergraduate four-year,"Four-year, small, primarily nonresidential",No,"1,000 - 4,999",Not applicable,"Public, 4-year or above",Georgia,12.0,11.0,13.0,50.0,25.0,25.0,,8.0,22.0,15.0,12.0,9.0,0.0,66.0
133,212115,110341322.0,47.0,18.0,1.0,2.0,0.0,6.0,51860421.339999996,19861437.96,1103413.22,2206826.44,0.0,6620479.319999999,102924622.0,41.0,1.0,2.0,16.0,10.0,20.0,10.0,42199095.019999996,1029246.22,2058492.44,16467939.52,10292462.200000001,20584924.400000002,10292462.200000001,246.0,125.0,121.0,0.0,0.0,0.0,24.0,17.0,7.0,9.0,4.0,5.0,9.0,2.0,7.0,0.0,0.0,0.0,190.0,94.0,96.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,6.0,6.0,50.81,49.19,0.0,0.0,0.0,9.76,6.91,2.85,3.66,1.63,2.03,3.66,0.81,2.85,0.0,0.0,0.0,77.24,38.21,39.02,0.81,0.81,0.0,0.0,0.0,0.0,4.88,2.44,2.44,89.0,64.0,0.0,2.0,1.0,0.0,9.0,10.0,64.0,12.0,1.0,2.0,56.0,5652.0,2524.0,3128.0,534.0,238.0,296.0,6186.0,0.91,0.41,0.51,0.09,0.04,0.05,31218.0,21.0,520.0,540.0,,Master's Colleges & Universities: Larger Programs,Very high undergraduate,"Four-year, medium, highly residential",No,"5,000 - 9,999",Not applicable,"Public, 4-year or above",Pennsylvania,52.0,46.0,58.0,50.0,50.0,47.0,67.0,28.0,36.0,59.0,43.0,33.0,50.0,30.0
134,220075,407510861.0,28.0,19.0,6.0,1.0,0.0,19.0,114103041.08000001,77427063.59,24450651.66,4075108.61,0.0,77427063.59,369061127.0,45.0,4.0,8.0,9.0,8.0,6.0,19.0,166077507.15,14762445.08,29524890.16,33215501.43,29524890.16,22143667.62,70121614.13,802.0,412.0,390.0,1.0,0.0,1.0,36.0,27.0,9.0,25.0,7.0,18.0,14.0,12.0,2.0,2.0,1.0,1.0,650.0,327.0,323.0,12.0,6.0,6.0,1.0,1.0,0.0,61.0,31.0,30.0,51.37,48.63,0.12,0.0,0.12,4.49,3.37,1.12,3.12,0.87,2.24,1.75,1.5,0.25,0.25,0.12,0.12,81.05,40.77,40.27,1.5,0.75,0.75,0.12,0.12,0.0,7.61,3.87,3.74,95.0,90.0,0.0,2.0,1.0,0.0,6.0,2.0,85.0,1.0,3.0,2.0,58.0,8935.0,3823.0,5112.0,2885.0,1276.0,1609.0,11820.0,0.76,0.32,0.43,0.24,0.11,0.14,38361.0,15.0,550.0,560.0,25.0,"Doctoral Universities: High Research Activity
",High undergraduate,"Four-year, large, primarily residential",No,"10,000 - 19,999",Not applicable,"Public, 4-year or above",Tennessee,50.0,42.0,55.0,67.0,70.0,68.0,100.0,39.0,46.0,51.0,42.0,8.0,59.0,23.0
135,129215,144951998.0,28.0,7.0,1.0,1.0,0.0,26.0,40586559.440000005,10146639.860000001,1449519.98,1449519.98,0.0,37687519.480000004,126346570.0,46.0,2.0,4.0,12.0,15.0,14.0,8.0,58119422.2,2526931.4,5053862.8,15161588.399999999,18951985.5,17688519.8,10107725.6,204.0,116.0,88.0,1.0,1.0,0.0,23.0,11.0,12.0,16.0,9.0,7.0,15.0,10.0,5.0,0.0,0.0,0.0,140.0,82.0,58.0,2.0,0.0,2.0,0.0,0.0,0.0,7.0,3.0,4.0,56.86,43.14,0.49,0.49,0.0,11.27,5.39,5.88,7.84,4.41,3.43,7.35,4.9,2.45,0.0,0.0,0.0,68.63,40.2,28.43,0.98,0.0,0.98,0.0,0.0,0.0,3.43,1.47,1.96,95.0,83.0,0.0,3.0,2.0,0.0,6.0,8.0,71.0,8.0,1.0,2.0,54.0,4627.0,2138.0,2489.0,547.0,254.0,293.0,5174.0,0.89,0.41,0.48,0.11,0.05,0.06,34427.0,15.0,550.0,560.0,24.0,Master's Colleges & Universities: Small Programs,Very high undergraduate,"Four-year, medium, highly residential",No,"5,000 - 9,999",Not applicable,"Public, 4-year or above",Connecticut,57.0,52.0,61.0,50.0,44.0,46.0,0.0,41.0,59.0,57.0,58.0,64.0,40.0,
136,132693,111638865.0,17.0,34.0,0.0,1.0,0.0,8.0,18978607.05,37957214.1,0.0,1116388.65,0.0,8931109.2,115037942.0,40.0,0.0,2.0,6.0,12.0,18.0,22.0,46015176.800000004,0.0,2300758.84,6902276.52,13804553.04,20706829.56,25308347.24,269.0,117.0,152.0,0.0,0.0,0.0,10.0,6.0,4.0,22.0,8.0,14.0,10.0,4.0,6.0,0.0,0.0,0.0,219.0,93.0,126.0,7.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,43.49,56.51,0.0,0.0,0.0,3.72,2.23,1.49,8.18,2.97,5.2,3.72,1.49,2.23,0.0,0.0,0.0,81.41,34.57,46.84,2.6,1.86,0.74,0.37,0.37,0.0,0.0,0.0,0.0,68.0,61.0,1.0,3.0,2.0,0.0,11.0,10.0,70.0,1.0,1.0,3.0,58.0,10964.0,4841.0,6123.0,5747.0,2201.0,3546.0,16711.0,0.66,0.29,0.37,0.34,0.13,0.21,,17.0,,,,Baccalaureate/Associate's Colleges: Associate's Dominant,Exclusively undergraduate four-year,"Four-year, medium, primarily nonresidential",No,"10,000 - 19,999",Not applicable,"Public, 4-year or above",Florida,45.0,40.0,49.0,38.0,63.0,62.0,67.0,32.0,43.0,47.0,44.0,41.0,40.0,10.0
137,144892,137014857.0,24.0,16.0,3.0,1.0,0.0,28.0,32883565.68,21922377.12,4110445.71,1370148.57,0.0,38364159.96,126758177.0,49.0,1.0,4.0,10.0,15.0,6.0,16.0,62111506.73,1267581.77,5070327.08,12675817.700000001,19013726.55,7605490.62,20281308.32,370.0,197.0,173.0,2.0,1.0,1.0,27.0,16.0,11.0,18.0,11.0,7.0,7.0,3.0,4.0,0.0,0.0,0.0,293.0,154.0,139.0,0.0,0.0,0.0,14.0,9.0,5.0,9.0,3.0,6.0,53.24,46.76,0.54,0.27,0.27,7.3,4.32,2.97,4.86,2.97,1.89,1.89,0.81,1.08,0.0,0.0,0.0,79.19,41.62,37.57,0.0,0.0,0.0,3.78,2.43,1.35,2.43,0.81,1.62,95.0,94.0,0.0,1.0,1.0,0.0,16.0,4.0,72.0,3.0,2.0,2.0,60.0,7188.0,2902.0,4286.0,1159.0,466.0,693.0,8347.0,0.86,0.35,0.51,0.14,0.06,0.08,40268.0,14.0,,,24.0,Master's Colleges & Universities: Larger Programs,High undergraduate,"Four-year, medium, highly residential",No,"5,000 - 9,999",Not applicable,"Public, 4-year or above",Illinois,53.0,49.0,55.0,33.0,55.0,50.0,100.0,36.0,40.0,61.0,35.0,32.0,60.0,36.0
138,156620,276850269.0,32.0,30.0,2.0,1.0,0.0,11.0,88592086.08,83055080.7,5537005.38,2768502.69,0.0,30453529.59,223483516.0,46.0,0.0,22.0,13.0,10.0,12.0,-4.0,102802417.36,0.0,49166373.52,29052857.080000002,22348351.6,26818021.919999998,-8939340.64,580.0,283.0,297.0,0.0,0.0,0.0,23.0,14.0,9.0,17.0,9.0,8.0,10.0,6.0,4.0,0.0,0.0,0.0,495.0,238.0,257.0,10.0,4.0,6.0,0.0,0.0,0.0,25.0,12.0,13.0,48.79,51.21,0.0,0.0,0.0,3.97,2.41,1.55,2.93,1.55,1.38,1.72,1.03,0.69,0.0,0.0,0.0,85.34,41.03,44.31,1.72,0.69,1.03,0.0,0.0,0.0,4.31,2.07,2.24,98.0,98.0,0.0,1.0,1.0,0.0,5.0,2.0,83.0,4.0,2.0,2.0,57.0,10362.0,4453.0,5909.0,3529.0,1656.0,1873.0,13891.0,0.75,0.32,0.43,0.25,0.12,0.13,27548.0,15.0,555.0,550.0,24.0,Master's Colleges & Universities: Larger Programs,Very high undergraduate,"Four-year, large, primarily residential",No,"10,000 - 19,999",Not applicable,"Public, 4-year or above",Kentucky,45.0,39.0,49.0,14.0,29.0,33.0,0.0,27.0,35.0,48.0,23.0,57.0,69.0,27.0
139,169798,329797365.0,50.0,11.0,3.0,0.0,0.0,12.0,164898682.5,36277710.15,9893920.95,0.0,0.0,39575683.8,318560814.0,38.0,2.0,4.0,11.0,6.0,10.0,29.0,121053109.32000001,6371216.28,12742432.56,35041689.54,19113648.84,31856081.400000002,92382636.05999999,710.0,350.0,360.0,2.0,1.0,1.0,78.0,37.0,41.0,45.0,13.0,32.0,16.0,7.0,9.0,0.0,0.0,0.0,552.0,282.0,270.0,3.0,2.0,1.0,1.0,0.0,1.0,13.0,8.0,5.0,49.3,50.7,0.28,0.14,0.14,10.99,5.21,5.77,6.34,1.83,4.51,2.25,0.99,1.27,0.0,0.0,0.0,77.75,39.72,38.03,0.42,0.28,0.14,0.14,0.0,0.14,1.83,1.13,0.7,96.0,95.0,0.0,3.0,2.0,0.0,19.0,3.0,65.0,3.0,3.0,3.0,59.0,14036.0,5680.0,8356.0,5145.0,2362.0,2783.0,19181.0,0.73,0.3,0.44,0.27,0.12,0.15,34950.0,14.0,560.0,580.0,24.0,"Doctoral Universities: High Research Activity
",High undergraduate,"Four-year, large, primarily residential",No,"10,000 - 19,999",Not applicable,"Public, 4-year or above",Michigan,46.0,37.0,52.0,33.0,59.0,59.0,,30.0,43.0,53.0,36.0,41.0,51.0,
140,187648,72166620.0,25.0,20.0,4.0,2.0,0.0,7.0,18041655.0,14433324.0,2886664.8000000003,1443332.4000000001,0.0,5051663.4,82945564.0,28.0,1.0,6.0,5.0,11.0,10.0,40.0,23224757.92,829455.64,4976733.84,4147278.2,9124012.040000001,8294556.4,33178225.6,163.0,87.0,76.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,1.0,1.0,10.0,4.0,6.0,0.0,0.0,0.0,118.0,58.0,60.0,1.0,0.0,1.0,8.0,5.0,3.0,20.0,15.0,5.0,53.37,46.63,0.0,0.0,0.0,2.45,2.45,0.0,1.23,0.61,0.61,6.13,2.45,3.68,0.0,0.0,0.0,72.39,35.58,36.81,0.61,0.0,0.61,4.91,3.07,1.84,12.27,9.2,3.07,97.0,96.0,3.0,2.0,1.0,0.0,4.0,33.0,47.0,6.0,3.0,2.0,60.0,3211.0,1518.0,1693.0,1246.0,430.0,816.0,4457.0,0.72,0.34,0.38,0.28,0.1,0.18,21276.0,17.0,525.0,530.0,23.0,Master's Colleges & Universities: Larger Programs,High undergraduate,"Four-year, medium, primarily residential",No,"5,000 - 9,999",Not applicable,"Public, 4-year or above",New Mexico,36.0,29.0,43.0,11.0,50.0,50.0,50.0,33.0,31.0,43.0,43.0,67.0,33.0,1.0
